EwEVersion,"6.6.16889.1 (compiled 27/04/2020)"
Date,"28/04/2020 15:21:17"
ModelName,Kat_200116
EcosimScenario,WGINOSE_baseline_seal_x10
TimeSeries,"Katt_mints - Baseline_seals_x10"
StartYear,1982

Data,Catch

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2052,0,0,0,0.1618917,0.001197507,0.04122059,0.001600821,0.003363994,0.01505281,0.0006578494,0.2755513,0.0001655051,0.002981787,0.3887297,0.0005175881,0.247747,1.048294,0,0.001269296,0,0,0.0270392,0.0002421954,0,0,0,0,0,0
2053,0,0,0,0.1618908,0.001197417,0.04121968,0.001600676,0.003364214,0.01504496,0.0006419293,0.2755356,0.0001654929,0.002982632,0.3887752,0.0004812426,0.2477628,1.048281,0,0.001270585,0,0,0.02704323,0.0002421666,0,0,0,0,0,0
2054,0,0,0,0.1618904,0.001197335,0.04121827,0.001600488,0.003364393,0.01503893,0.0006268069,0.2755217,0.0001654819,0.002983413,0.3888169,0.0004475254,0.2477775,1.04827,0,0.001271769,0,0,0.02704724,0.0002421417,0,0,0,0,0,0
2055,0,0,0,0.1618904,0.001197259,0.04121655,0.001600288,0.003364542,0.01503439,0.0006124223,0.2755092,0.0001654721,0.002984128,0.3888548,0.0004162366,0.247791,1.04826,0,0.001272848,0,0,0.0270512,0.0002421201,0,0,0,0,0,0
2056,0,0,0,0.1618906,0.001197188,0.04121468,0.001600096,0.003364671,0.01503105,0.0005987207,0.2754982,0.0001654631,0.002984775,0.3888892,0.0003871925,0.2478034,1.048253,0,0.001273822,0,0,0.02705512,0.0002421007,0,0,0,0,0,0
2057,0,0,0,0.1618909,0.001197121,0.04121279,0.001599926,0.003364785,0.01502867,0.0005856534,0.2754883,0.0001654549,0.002985359,0.3889203,0.0003602251,0.2478149,1.048247,0,0.001274694,0,0,0.02705899,0.0002420829,0,0,0,0,0,0
2058,0,0,0,0.1618912,0.001197058,0.04121098,0.001599782,0.00336489,0.01502705,0.000573176,0.2754795,0.0001654473,0.00298588,0.3889482,0.0003351795,0.2478254,1.048244,0,0.001275468,0,0,0.0270628,0.0002420662,0,0,0,0,0,0
2059,0,0,0,0.1618915,0.001196998,0.04120932,0.001599667,0.00336499,0.01502603,0.0005612482,0.2754714,0.0001654403,0.002986343,0.3889732,0.0003119135,0.247835,1.048244,0,0.001276152,0,0,0.02706656,0.0002420503,0,0,0,0,0,0
2060,0,0,0,0.1618918,0.001196939,0.04120784,0.001599577,0.003365087,0.01502547,0.0005498339,0.2754641,0.0001654337,0.002986751,0.3889955,0.0002902958,0.2478438,1.048245,0,0.001276753,0,0,0.02707026,0.0002420348,0,0,0,0,0,0
2061,0,0,0,0.1618919,0.001196882,0.04120654,0.001599509,0.003365183,0.01502528,0.0005388999,0.2754573,0.0001654275,0.002987112,0.3890154,0.0002702055,0.2478518,1.048248,0,0.001277279,0,0,0.02707391,0.0002420195,0,0,0,0,0,0
2062,0,0,0,0.161892,0.001196827,0.04120544,0.001599457,0.00336528,0.01502538,0.0005284162,0.2754509,0.0001654216,0.002987428,0.3890331,0.0002515311,0.2478592,1.048252,0,0.001277738,0,0,0.02707752,0.0002420044,0,0,0,0,0,0
2063,0,0,0,0.1618919,0.001196773,0.04120452,0.001599418,0.003365378,0.01502571,0.0005183553,0.2754448,0.0001654159,0.002987705,0.3890488,0.0002341698,0.2478659,1.048257,0,0.001278137,0,0,0.02708108,0.0002419893,0,0,0,0,0,0
2064,0,0,0,0.1618917,0.001196719,0.04120376,0.001599389,0.003365477,0.01502622,0.0005086921,0.275439,0.0001654105,0.002987948,0.3890627,0.0002180264,0.247872,1.048264,0,0.001278485,0,0,0.0270846,0.0002419742,0,0,0,0,0,0
2065,0,0,0,0.1618915,0.001196667,0.04120313,0.001599366,0.003365577,0.01502689,0.0004994037,0.2754333,0.0001654052,0.002988162,0.3890752,0.0002030131,0.2478775,1.048271,0,0.001278788,0,0,0.02708807,0.0002419594,0,0,0,0,0,0
2066,0,0,0,0.1618911,0.001196616,0.04120262,0.001599349,0.003365678,0.0150277,0.0004904687,0.2754278,0.0001654001,0.00298835,0.3890862,0.0001890487,0.2478826,1.048278,0,0.001279053,0,0,0.0270915,0.0002419445,0,0,0,0,0,0
2067,0,0,0,0.1618908,0.001196565,0.0412022,0.001599335,0.003365779,0.01502862,0.0004818676,0.2754224,0.0001653951,0.002988516,0.3890959,0.000176058,0.2478872,1.048286,0,0.001279286,0,0,0.02709488,0.0002419298,0,0,0,0,0,0
2068,0,0,0,0.1618904,0.001196516,0.04120186,0.001599324,0.003365878,0.01502964,0.0004735823,0.2754171,0.0001653902,0.002988663,0.3891046,0.0001639714,0.2478914,1.048294,0,0.001279491,0,0,0.02709821,0.0002419152,0,0,0,0,0,0
2069,0,0,0,0.16189,0.001196468,0.04120157,0.001599316,0.003365977,0.01503076,0.0004655958,0.2754118,0.0001653854,0.002988793,0.3891124,0.0001527247,0.2478952,1.048302,0,0.001279672,0,0,0.02710149,0.0002419009,0,0,0,0,0,0
2070,0,0,0,0.1618895,0.001196421,0.04120133,0.001599309,0.003366075,0.01503196,0.0004578927,0.2754066,0.0001653807,0.002988911,0.3891195,0.0001422583,0.2478987,1.048309,0,0.001279834,0,0,0.02710471,0.0002418868,0,0,0,0,0,0
2071,0,0,0,0.1618891,0.001196375,0.04120113,0.001599303,0.00336617,0.01503323,0.0004504582,0.2754015,0.0001653762,0.002989017,0.3891257,0.0001325168,0.2479018,1.048317,0,0.00127998,0,0,0.02710787,0.000241873,0,0,0,0,0,0
