EwEVersion,"6.6.16889.1 (compiled 27/04/2020)"
Date,"28/04/2020 13:21:40"
ModelName,Kat_200116
EcosimScenario,WGINOSE_baseline
TimeSeries,"Katt_mints _baseline"
StartYear,1982

Data,Biomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2042,0.003324967,0.04065893,0.02819782,0.4812042,0.1093805,0.4604387,0.195028,0.2004743,2.554355,0.2698977,0.7395582,0.04686794,0.01015148,0.7890652,0.1413064,7.045457,1.804355,10.95308,0.2054823,105.7733,56.23382,1.299891,6.197193,27.98878,0.01606286,9.345363,6.599461,0.3058912,31.57038
2043,0.00331288,0.04065789,0.02819782,0.4810687,0.1093325,0.4602453,0.1949413,0.2004723,2.557256,0.2700115,0.7390577,0.04683256,0.01015809,0.7893307,0.1409446,7.04511,1.804102,10.95296,0.2077768,105.8495,56.21901,1.293814,6.184126,28.0048,0.01605719,9.345733,6.599217,0.3058925,31.57025
2044,0.00330249,0.04065704,0.02819782,0.480945,0.1092871,0.4602283,0.1950546,0.2004785,2.559842,0.2701142,0.7386303,0.04680137,0.01016469,0.7895803,0.140601,7.044902,1.803857,10.95288,0.2100641,105.9158,56.20521,1.288186,6.172646,28.0183,0.01605228,9.346091,6.599011,0.3058938,31.57018
2045,0.003294167,0.04065634,0.02819782,0.4808294,0.1092432,0.4603003,0.1953213,0.2004869,2.562114,0.270203,0.7382526,0.04677359,0.01017125,0.7898139,0.1402739,7.044791,1.80362,10.95284,0.2123369,105.9727,56.19185,1.282966,6.16254,28.02943,0.01604822,9.346454,6.598841,0.305895,31.57015
2046,0.003288005,0.04065575,0.02819782,0.4807215,0.1092013,0.4603876,0.195674,0.2004935,2.564078,0.2702762,0.7379093,0.04674856,0.01017775,0.790033,0.139961,7.044741,1.803391,10.95284,0.2145875,106.0206,56.1788,1.278116,6.153622,28.03856,0.01604513,9.346823,6.598704,0.3058961,31.57017
2047,0.003283749,0.04065526,0.02819782,0.4806213,0.1091625,0.4604838,0.1959937,0.2004962,2.565751,0.2703337,0.7375894,0.04672591,0.01018418,0.7902403,0.1396594,7.044728,1.80317,10.95287,0.2168088,106.0604,56.16629,1.273604,6.145741,28.04628,0.01604312,9.34718,6.59859,0.3058972,31.5702
2048,0.003280837,0.04065483,0.02819782,0.4805303,0.1091282,0.4605759,0.1962052,0.2004948,2.567159,0.2703766,0.7372887,0.04670556,0.01019053,0.7904387,0.1393667,7.044738,1.802954,10.95292,0.2189942,106.093,56.15479,1.269404,6.138779,28.05319,0.01604221,9.34751,6.598492,0.3058981,31.57024
2049,0.003278673,0.04065444,0.02819782,0.4804504,0.1090999,0.4606249,0.1963108,0.2004904,2.568335,0.2704072,0.7370085,0.04668748,0.01019679,0.7906312,0.1390807,7.044765,1.80274,10.95296,0.2211382,106.1195,56.14468,1.265497,6.132653,28.05977,0.01604233,9.3478,6.5984,0.305899,31.57027
2050,0.003276805,0.0406541,0.02819782,0.4803825,0.1090783,0.4606201,0.19633,0.2004849,2.569317,0.2704285,0.7367523,0.04667157,0.01020296,0.7908196,0.1387999,7.044813,1.802529,10.95301,0.2232363,106.1408,56.1362,1.261866,6.127287,28.06626,0.01604333,9.348039,6.598313,0.3058998,31.57028
2051,0.003274911,0.0406538,0.02819782,0.4803267,0.1090632,0.4605856,0.196274,0.2004801,2.570138,0.270443,0.7365234,0.04665777,0.01020901,0.7910042,0.1385232,7.044882,1.802319,10.95305,0.2252849,106.1578,56.12938,1.258497,6.122622,28.07277,0.01604504,9.348226,6.598225,0.3059005,31.57028
